product_id,warehouse_id,current_stock,allocation_share,stock_share,allocation_gap,allocation_status,allocated_order_qty
P0034,W004,179,0.16534508076358298,0.05988624958179993,0.10545883118178305,BALANCED,0.0
P0034,W003,426,0.09162995594713656,0.14252258280361324,-0.05089262685647668,BALANCED,0.0
P0031,W002,244,0.18963558152747342,0.10400682011935208,0.08562876140812134,BALANCED,168.0
P0031,W003,71,0.14264264264264265,0.030264279624893437,0.11237836301774921,BALANCED,126.0
P0031,W004,40,0.1419933446960474,0.017050298380221655,0.12494304631582576,BALANCED,126.0
P0031,W005,590,0.22291210129047967,0.2514919011082694,-0.02857979981778974,BALANCED,198.0
P0031,W006,1044,0.1139112085058031,0.44501278772378516,-0.33110157921798206,OVER_ALLOCATED,101.0
P0032,W001,139,0.1365277900114507,0.09693165969316597,0.03959613031828474,BALANCED,34.0
P0032,W002,205,0.19941865586188673,0.14295676429567644,0.05646189156621029,BALANCED,49.0
P0032,W003,194,0.13353298687571566,0.13528591352859135,-0.001752926652875686,BALANCED,33.0
P0032,W004,45,0.2047036025720074,0.03138075313807531,0.17332284943393209,UNDER_ALLOCATED,51.0
P0032,W005,628,0.21879679379899586,0.43793584379358436,-0.2191390499945885,OVER_ALLOCATED,54.0
P0032,W006,223,0.10702017087994363,0.15550906555090654,-0.048488894670962915,BALANCED,26.0
P0033,W001,149,0.0967741935483871,0.06985466479137366,0.026919528757013436,BALANCED,223.0
P0033,W002,43,0.18251396910362963,0.02015939990623535,0.16235456919739427,UNDER_ALLOCATED,420.0
P0033,W003,385,0.1617598722824811,0.18049695264885138,-0.018737080366370285,BALANCED,373.0
P0033,W004,534,0.1827956989247312,0.25035161744022505,-0.06755591851549386,BALANCED,421.0
P0033,W005,452,0.16659623421139128,0.21190811064228784,-0.04531187643089657,BALANCED,384.0
P0033,W006,570,0.20956003192937972,0.2672292545710267,-0.05766922264164698,BALANCED,483.0
P0034,W001,431,0.26226138032305435,0.14419538307126128,0.11806599725179306,BALANCED,0.0
P0034,W002,1200,0.10631424375917768,0.4014720642355303,-0.2951578204763526,OVER_ALLOCATED,0.0
P0038,W001,580,0.1233705772811918,0.17682926829268292,-0.053458691011491116,BALANCED,118.0
P0045,W005,311,0.22283766510438857,0.10003216468317787,0.1228055004212107,BALANCED,280.0
P0038,W002,283,0.1610800744878957,0.08628048780487804,0.07479958668301767,BALANCED,154.0
P0038,W004,307,0.15526070763500932,0.09359756097560976,0.061663146659399565,BALANCED,148.0
P0042,W004,229,0.18959649975692758,0.06858340820604972,0.12101309155087786,BALANCED,53.0
P0042,W005,949,0.1855858045697618,0.2842168313866427,-0.09863102681688093,BALANCED,52.0
P0042,W006,726,0.21730675741370928,0.2174303683737646,-0.00012361096005530925,BALANCED,60.0
P0043,W001,349,0.16404154343489924,0.09662236987818383,0.06741917355671541,BALANCED,411.0
P0043,W002,1027,0.22119815668202766,0.28433001107419714,-0.06313185439216948,BALANCED,555.0
P0043,W003,182,0.18763326226012794,0.050387596899224806,0.13724566536090313,BALANCED,470.0
P0043,W004,108,0.16321617717862302,0.029900332225913623,0.1333158449527094,BALANCED,409.0
P0043,W005,1461,0.1498039755141344,0.40448504983388706,-0.2546810743197526,OVER_ALLOCATED,376.0
P0042,W003,673,0.14809188138065144,0.20155735250074872,-0.05346547112009728,BALANCED,41.0
P0043,W006,485,0.11410688493018777,0.13427464008859358,-0.020167755158405812,BALANCED,286.0
P0044,W002,537,0.1306715063520871,0.12707051585423568,0.003600990497851425,BALANCED,0.0
P0044,W003,434,0.18122893440497798,0.10269758637008992,0.07853134803488805,BALANCED,0.0
P0044,W004,864,0.14259787399533316,0.20444865120681496,-0.0618507772114818,BALANCED,0.0
P0044,W005,937,0.2164894996110967,0.2217226691907241,-0.005233169579627384,BALANCED,0.0
P0044,W006,873,0.1322271195229453,0.20657832465688594,-0.07435120513394064,BALANCED,0.0
P0045,W001,479,0.21905032429105714,0.15406883242200065,0.0649814918690565,BALANCED,275.0
P0045,W002,1005,0.10301567012261516,0.3232550659376005,-0.22023939581498536,OVER_ALLOCATED,129.0
P0045,W003,370,0.1000804809922833,0.11900932775812158,-0.01892884676583828,BALANCED,126.0
P0044,W001,581,0.19678506611355975,0.13748225272124942,0.05930281339231033,BALANCED,0.0
P0042,W002,691,0.1588478366553233,0.20694818808026355,-0.04810035142494026,BALANCED,44.0
P0042,W001,71,0.10057122022362663,0.021263851452530697,0.07930736877109594,BALANCED,28.0
P0041,W006,558,0.20036648107689056,0.15517241379310345,0.04519406728378711,BALANCED,65.0
P0038,W005,1526,0.1685288640595903,0.4652439024390244,-0.29671503837943414,OVER_ALLOCATED,161.0
P0038,W006,39,0.21190254500310365,0.011890243902439025,0.20001230110066462,UNDER_ALLOCATED,202.0
P0039,W001,356,0.18296680059209136,0.14680412371134022,0.03616267688075114,BALANCED,158.0
P0039,W002,373,0.13639247198139143,0.15381443298969072,-0.01742196100829929,BALANCED,118.0
P0039,W003,265,0.14009304292662297,0.10927835051546392,0.030814692411159056,BALANCED,121.0
P0039,W004,312,0.15283358003806302,0.128659793814433,0.024173786223630034,BALANCED,132.0
P0039,W005,202,0.23117995347853668,0.08329896907216496,0.1478809844063717,BALANCED,200.0
P0039,W006,917,0.15653415098329457,0.3781443298969072,-0.22161017891361265,OVER_ALLOCATED,135.0
P0040,W001,67,0.250720016457519,0.028498511271799233,0.2222215051857198,UNDER_ALLOCATED,150.0
P0040,W002,530,0.10388808887060276,0.22543598468736709,-0.12154789581676433,BALANCED,62.0
P0040,W003,630,0.10820818761571693,0.2679710761378137,-0.15976288852209675,OVER_ALLOCATED,65.0
P0040,W004,287,0.14863196873071385,0.1220757124627818,0.026556256267932052,BALANCED,89.0
P0040,W005,627,0.18468422135363094,0.2666950233943003,-0.08201080204066935,BALANCED,110.0
P0040,W006,210,0.2038675169718165,0.0893236920459379,0.11454382492587858,BALANCED,122.0
P0041,W001,275,0.21446190711114244,0.07647385984427141,0.13798804726687103,BALANCED,70.0
P0041,W002,723,0.1902177743322292,0.2010567296996663,-0.010838955367437092,BALANCED,62.0
P0041,W003,769,0.14130664599337514,0.21384872080088987,-0.07254207480751473,BALANCED,46.0
P0041,W004,470,0.11093100288956234,0.13070077864293658,-0.01976977575337424,BALANCED,36.0
P0041,W005,801,0.14271618859680033,0.22274749721913237,-0.08003130862233204,BALANCED,46.0
P0038,W003,545,0.17985723153320918,0.16615853658536586,0.013698694947843315,BALANCED,171.0
P0060,W006,529,0.22127276815830899,0.23232323232323232,-0.011050464164923335,BALANCED,267.0
