date,product_id,warehouse_id,units_sold,demand_zscore,anomaly_type
2025-09-20,P0031,W001,70,3.00340279368127,SPIKE
2025-09-20,P0040,W003,39,4.444701083238811,SPIKE
2025-09-20,P0040,W001,80,3.3605747592779562,SPIKE
2025-09-20,P0038,W005,32,3.6744219251174264,SPIKE
2025-09-16,P0008,W001,7,-3.019892309269874,DROP
2025-09-16,P0009,W004,7,-3.3492404640335867,DROP
2025-09-14,P0053,W003,14,3.4579054151275948,SPIKE
2025-09-13,P0060,W005,42,3.1638281805116777,SPIKE
2025-09-11,P0053,W005,5,-3.165344492583934,DROP
2025-09-09,P0053,W003,4,-3.191736124302885,DROP
2025-09-07,P0007,W006,11,3.1048290077858587,SPIKE
2025-09-07,P0056,W004,22,3.0920431099205774,SPIKE
2025-09-07,P0050,W003,53,3.7555448352736605,SPIKE
2025-09-06,P0010,W006,71,3.2060273808417294,SPIKE
2025-09-01,P0019,W005,20,-3.2671361165026926,DROP
2025-08-30,P0047,W004,34,3.1898413132992944,SPIKE
2025-08-30,P0042,W005,48,3.5685320852548497,SPIKE
2025-08-27,P0031,W002,22,-3.0130151347294842,DROP
2025-08-26,P0003,W003,3,-3.807886552932163,DROP
2025-08-24,P0017,W003,35,3.297198146857127,SPIKE
2025-08-24,P0003,W001,23,3.0263115169607446,SPIKE
2025-08-24,P0055,W003,47,3.536117409990501,SPIKE
2025-08-23,P0047,W002,28,3.7289954994909453,SPIKE
2025-08-23,P0055,W005,82,3.09860474267865,SPIKE
2025-08-23,P0055,W004,66,3.060094438915128,SPIKE
2025-08-23,P0003,W006,22,3.005162009440327,SPIKE
2025-08-21,P0032,W005,15,-3.542687468832125,DROP
2025-08-21,P0035,W004,12,3.0526318775154397,SPIKE
2025-08-20,P0011,W004,6,-3.0203195355933743,DROP
2025-08-19,P0013,W006,10,-3.0585203250685837,DROP
2025-08-17,P0054,W003,39,3.013422721677068,SPIKE
2025-08-16,P0052,W001,70,4.247322191213223,SPIKE
2025-08-16,P0054,W005,72,3.8721990410234595,SPIKE
2025-08-16,P0038,W001,28,3.7065284889910326,SPIKE
2025-08-16,P0054,W002,118,4.139238627678414,SPIKE
2025-08-16,P0052,W004,82,3.201116414641628,SPIKE
2025-08-16,P0054,W006,115,3.8444054466071407,SPIKE
2025-08-16,P0035,W006,19,3.4660192204199,SPIKE
2025-08-16,P0016,W002,18,4.666438874461666,SPIKE
2025-08-13,P0007,W001,5,-3.1306005919002713,DROP
2025-08-10,P0016,W001,20,3.154488221440735,SPIKE
2025-08-10,P0052,W003,54,3.7690341552712723,SPIKE
2025-08-10,P0052,W002,69,3.291785923075109,SPIKE
2025-08-10,P0052,W004,84,4.622396603005412,SPIKE
2025-08-10,P0016,W003,17,3.6325994785559175,SPIKE
2025-08-10,P0052,W005,37,3.8078865529319312,SPIKE
2025-08-10,P0016,W004,22,3.2814496361778134,SPIKE
2025-08-09,P0004,W005,88,3.0937755846103485,SPIKE
2025-08-09,P0049,W004,41,3.59899409651838,SPIKE
2025-08-09,P0052,W002,70,4.579302798485768,SPIKE
2025-08-09,P0052,W004,68,3.4391840408599417,SPIKE
2025-08-09,P0016,W006,28,4.755376435190149,SPIKE
2025-08-09,P0052,W006,83,4.149440829500705,SPIKE
2025-08-09,P0016,W001,20,3.946765447098078,SPIKE
2025-08-08,P0032,W004,11,-3.2262427362490107,DROP
2025-08-07,P0036,W005,5,-3.0884067839920415,DROP
2025-08-06,P0046,W004,6,-3.1145483731715746,DROP
2025-08-03,P0001,W005,21,3.2519888771234813,SPIKE
2025-08-03,P0001,W002,55,3.7497931213994953,SPIKE
2025-08-02,P0001,W005,20,3.3776224379485447,SPIKE
2025-08-02,P0053,W006,36,3.6613263035002896,SPIKE
2025-07-28,P0030,W002,11,-3.299424160975247,DROP
2025-07-27,P0048,W002,100,3.2432330813413435,SPIKE
2025-07-27,P0001,W001,20,3.4165336160881727,SPIKE
2025-07-27,P0001,W006,22,3.2783848184043762,SPIKE
2025-07-26,P0014,W004,60,3.370815673175165,SPIKE
2025-07-26,P0016,W006,23,3.278415689082699,SPIKE
2025-07-26,P0014,W001,36,3.201022587603028,SPIKE
2025-07-26,P0019,W001,65,3.300278690228363,SPIKE
2025-07-26,P0017,W002,52,3.2572164132371397,SPIKE
2025-07-25,P0031,W006,18,-3.1707546199127177,DROP
2025-07-24,P0024,W003,20,-3.3711610046804554,DROP
2025-07-24,P0032,W006,6,-3.309775843190507,DROP
2025-07-21,P0004,W002,36,-3.034965314284506,DROP
2025-07-20,P0014,W004,51,3.14214414357261,SPIKE
2025-07-20,P0014,W006,28,3.9515367846438343,SPIKE
2025-07-17,P0051,W003,24,-3.609503554457604,DROP
2025-07-13,P0028,W002,11,3.0553291960688322,SPIKE
2025-07-12,P0020,W006,102,3.542542419315802,SPIKE
2025-07-08,P0009,W006,8,-3.5024541407381298,DROP
2025-07-05,P0050,W006,95,3.345355060004848,SPIKE
2025-07-05,P0008,W006,76,3.1811406277303917,SPIKE
2025-07-04,P0011,W006,52,3.081439809599643,SPIKE
2025-07-04,P0060,W001,51,3.0874929144128145,SPIKE
2025-07-03,P0001,W006,6,-3.0329166321077263,DROP
2025-07-03,P0008,W004,11,-3.4014896050425176,DROP
2025-07-02,P0034,W005,4,-3.316730886700352,DROP
2025-07-01,P0002,W006,16,-3.1168518367367444,DROP
2025-07-01,P0004,W004,33,-3.2266998460554634,DROP
2025-06-29,P0050,W006,89,3.015621897068709,SPIKE
2025-06-29,P0011,W006,47,3.010535789576142,SPIKE
2025-06-29,P0028,W002,11,3.106191828100167,SPIKE
2025-06-28,P0043,W001,52,3.4779995689658953,SPIKE
2025-06-28,P0011,W006,46,3.5123166478406986,SPIKE
2025-06-28,P0008,W003,47,3.251144164795176,SPIKE
2025-06-28,P0026,W005,11,3.323795879355275,SPIKE
2025-06-28,P0011,W001,28,3.744157407116546,SPIKE
2025-06-28,P0011,W005,27,3.9823863871830216,SPIKE
2025-06-28,P0024,W001,52,3.1475118434949185,SPIKE
2025-06-28,P0011,W004,23,3.0722768921999215,SPIKE
2025-06-25,P0008,W002,19,-3.089063389764763,DROP
2025-06-24,P0011,W004,21,3.196300966630185,SPIKE
2025-06-20,P0012,W006,11,-3.044250815252633,DROP
2025-06-20,P0028,W006,5,-3.6523440899163186,DROP
2025-06-19,P0005,W001,3,-3.5443303619609687,DROP
2025-06-18,P0032,W002,22,-3.2607038003926876,DROP
2025-06-16,P0041,W005,12,-3.7906658158936235,DROP
2025-06-15,P0016,W001,24,3.317814494546365,SPIKE
2025-06-15,P0048,W004,72,3.0474588264795135,SPIKE
2025-06-15,P0059,W003,30,3.3515384529277736,SPIKE
2025-06-15,P0033,W002,86,3.0447334553554795,SPIKE
2025-06-14,P0046,W003,62,3.1522477651290166,SPIKE
2025-06-14,P0046,W005,65,5.082589386303291,SPIKE
2025-06-14,P0046,W004,40,5.046060546620895,SPIKE
2025-06-13,P0053,W003,7,-3.2334586373643956,DROP
2025-06-12,P0050,W004,28,-3.0953144456589854,DROP
2025-06-12,P0046,W005,52,3.4674638764429657,SPIKE
2025-06-11,P0055,W001,34,-3.169523628952303,DROP
2025-06-08,P0024,W002,57,3.1202106156018243,SPIKE
2025-06-08,P0058,W005,87,3.9867955353707196,SPIKE
2025-06-08,P0053,W003,18,3.3122670972277946,SPIKE
2025-06-08,P0023,W004,126,3.4970867771063467,SPIKE
2025-06-07,P0009,W003,39,3.62990558760122,SPIKE
2025-06-07,P0023,W005,92,3.0402335405978786,SPIKE
2025-06-07,P0035,W006,24,3.4470728303657743,SPIKE
2025-06-07,P0045,W003,53,3.1580443951461885,SPIKE
2025-06-07,P0020,W005,93,3.339761577295855,SPIKE
2025-06-05,P0041,W004,15,-3.0103828757412017,DROP
2025-06-01,P0023,W003,61,3.8547934003564888,SPIKE
2025-06-01,P0044,W003,17,3.0151121757211823,SPIKE
2025-06-01,P0027,W001,22,3.011409684632292,SPIKE
2025-06-01,P0023,W002,150,3.3004986806570105,SPIKE
2025-06-01,P0023,W006,111,3.008998208545494,SPIKE
2025-05-31,P0010,W003,130,3.541153004765431,SPIKE
2025-05-31,P0023,W005,87,3.1423594099407666,SPIKE
2025-05-31,P0015,W006,16,3.2246556945802465,SPIKE
2025-05-27,P0032,W001,13,-3.534702438088443,DROP
2025-05-25,P0058,W006,103,3.921482101485876,SPIKE
2025-05-25,P0033,W006,115,3.2926272456722883,SPIKE
2025-05-25,P0019,W001,103,3.105454025361947,SPIKE
2025-05-24,P0041,W003,48,3.186137721008926,SPIKE
2025-05-24,P0026,W002,13,3.3167308867003618,SPIKE
2025-05-24,P0019,W002,117,3.733475855427091,SPIKE
2025-05-24,P0025,W006,45,3.4041048317531186,SPIKE
2025-05-23,P0018,W004,5,-3.1126574439916532,DROP
2025-05-21,P0001,W004,18,-3.0468483281764915,DROP
2025-05-20,P0007,W005,13,-3.0704017931319014,DROP
2025-05-18,P0019,W006,173,3.161809879917506,SPIKE
2025-05-18,P0019,W003,84,4.585379212167728,SPIKE
2025-05-18,P0034,W001,21,3.761003546837686,SPIKE
2025-05-18,P0019,W002,91,3.0106395054933413,SPIKE
2025-05-18,P0041,W001,87,3.6244864699860635,SPIKE
2025-05-17,P0055,W002,72,4.254072918732132,SPIKE
2025-05-17,P0060,W005,72,4.317619974650406,SPIKE
2025-05-17,P0029,W006,87,3.413658851881872,SPIKE
2025-05-17,P0040,W006,97,3.0814584682839254,SPIKE
2025-05-17,P0019,W002,100,5.2429781313815855,SPIKE
2025-05-17,P0014,W003,74,3.085844636185153,SPIKE
2025-05-17,P0019,W006,173,4.060525785239924,SPIKE
2025-05-17,P0019,W005,99,4.019729679498404,SPIKE
2025-05-17,P0026,W004,12,3.1026758744732144,SPIKE
2025-05-17,P0026,W001,2,-3.359017110914584,DROP
2025-05-17,P0019,W003,73,4.786449537663336,SPIKE
2025-05-17,P0019,W001,100,5.09160320780353,SPIKE
2025-05-16,P0019,W003,63,4.679159024275237,SPIKE
2025-05-16,P0019,W005,87,3.487037483847241,SPIKE
2025-05-16,P0019,W004,156,4.463058688004887,SPIKE
2025-05-13,P0014,W004,74,3.4683881789091635,SPIKE
2025-05-11,P0050,W004,124,3.462930177816454,SPIKE
2025-05-11,P0014,W005,85,4.091433298651714,SPIKE
2025-05-11,P0026,W003,16,3.089365320286949,SPIKE
2025-05-11,P0014,W003,79,5.360910212835487,SPIKE
2025-05-11,P0006,W002,29,3.7673552336930185,SPIKE
2025-05-11,P0019,W003,52,3.8022660531113597,SPIKE
2025-05-11,P0043,W001,54,3.1143000010585546,SPIKE
2025-05-11,P0014,W002,45,5.043601421899377,SPIKE
2025-05-10,P0031,W001,135,3.1210997502522146,SPIKE
2025-05-10,P0028,W001,23,4.142261861994379,SPIKE
2025-05-10,P0014,W006,35,4.142730485474907,SPIKE
2025-05-10,P0060,W006,106,3.2084789026477987,SPIKE
2025-05-10,P0034,W004,15,3.7089635016282356,SPIKE
2025-05-10,P0014,W002,36,3.709726472465976,SPIKE
2025-05-10,P0011,W002,23,3.6114049882705235,SPIKE
2025-05-10,P0014,W003,60,3.8217723383755065,SPIKE
2025-05-10,P0056,W004,41,4.867731812129177,SPIKE
2025-05-10,P0044,W005,23,3.3822627862535275,SPIKE
2025-05-10,P0016,W005,30,3.5151185970788887,SPIKE
2025-05-10,P0030,W006,41,3.0078388921654864,SPIKE
2025-05-10,P0014,W005,74,3.6137966571725486,SPIKE
2025-05-10,P0014,W004,64,3.0750311777574164,SPIKE
2025-05-10,P0056,W001,57,3.0682547912586013,SPIKE
2025-05-10,P0014,W001,59,7.0339776182496125,SPIKE
2025-05-04,P0044,W006,13,3.5603875263883427,SPIKE
2025-05-04,P0005,W003,28,3.107279527967379,SPIKE
2025-05-04,P0024,W004,139,3.7154275175515528,SPIKE
2025-05-04,P0051,W006,65,3.0927580312920258,SPIKE
2025-05-04,P0041,W006,76,3.1434107963376428,SPIKE
2025-05-04,P0015,W001,16,3.2843261506791315,SPIKE
2025-05-04,P0002,W006,54,3.129109329171295,SPIKE
2025-05-04,P0057,W003,74,4.566798346338197,SPIKE
2025-05-04,P0005,W001,12,3.0643883876682834,SPIKE
2025-05-03,P0005,W004,37,5.0084016942760154,SPIKE
2025-05-03,P0010,W005,117,3.2209939551718803,SPIKE
2025-05-03,P0005,W002,24,5.022655171220166,SPIKE
2025-05-03,P0010,W001,148,3.5887644461822594,SPIKE
2025-04-27,P0024,W002,63,3.0008126943052904,SPIKE
2025-04-27,P0028,W003,27,3.5489322298635013,SPIKE
2025-04-27,P0008,W005,50,3.1097926569890886,SPIKE
2025-04-27,P0057,W004,136,3.385958602612901,SPIKE
2025-04-27,P0053,W006,47,3.9060530823982282,SPIKE
2025-04-26,P0012,W006,36,3.2441324740983295,SPIKE
2025-04-26,P0009,W003,43,3.060542793755831,SPIKE
2025-04-26,P0018,W001,33,3.0762562399436604,SPIKE
2025-04-26,P0056,W003,32,3.797382018290766,SPIKE
2025-04-26,P0059,W003,33,3.4523061778599695,SPIKE
2025-04-21,P0049,W001,30,-3.1582192850200737,DROP
2025-04-20,P0052,W005,51,4.151567864337312,SPIKE
2025-04-20,P0023,W006,174,3.8331474092697837,SPIKE
2025-04-20,P0052,W001,92,3.1841507708857124,SPIKE
2025-04-20,P0013,W002,113,4.056281228378446,SPIKE
2025-04-20,P0019,W006,138,3.5499869811927427,SPIKE
2025-04-20,P0033,W004,98,3.1683504010375065,SPIKE
2025-04-20,P0007,W002,52,3.6713319416674324,SPIKE
2025-04-19,P0046,W006,52,3.3271442538148257,SPIKE
2025-04-19,P0007,W005,36,3.040462780468479,SPIKE
2025-04-19,P0011,W003,57,4.314453320999078,SPIKE
2025-04-19,P0047,W005,83,3.44098389989119,SPIKE
2025-04-19,P0023,W004,168,3.317401995440154,SPIKE
2025-04-19,P0052,W005,43,3.0594782342831843,SPIKE
2025-04-19,P0053,W004,26,3.201965218729003,SPIKE
2025-04-19,P0051,W005,56,3.330833246977294,SPIKE
2025-04-19,P0013,W003,102,3.102215048608609,SPIKE
2025-04-19,P0043,W005,61,3.5469370606682094,SPIKE
2025-04-19,P0023,W005,126,3.01783100982389,SPIKE
2025-04-19,P0005,W005,17,3.2008001413898706,SPIKE
2025-04-19,P0023,W001,152,4.3455916076169965,SPIKE
2025-04-16,P0023,W006,135,3.023550187726203,SPIKE
2025-04-14,P0047,W004,67,3.171734147371338,SPIKE
2025-04-13,P0011,W006,51,3.5130663781880265,SPIKE
2025-04-13,P0023,W001,112,3.0047557011685475,SPIKE
2025-04-13,P0045,W003,56,3.278261876853526,SPIKE
2025-04-13,P0022,W001,22,3.0752063355969304,SPIKE
2025-04-13,P0023,W004,168,5.751787457898562,SPIKE
2025-04-13,P0010,W006,131,3.1582376428943597,SPIKE
2025-04-13,P0021,W003,58,3.3695532664493473,SPIKE
2025-04-13,P0023,W003,75,3.7349317758185263,SPIKE
2025-04-13,P0036,W001,28,3.2631600645683205,SPIKE
2025-04-13,P0011,W001,26,3.7562167696347313,SPIKE
2025-04-13,P0047,W002,57,3.8595776471614465,SPIKE
2025-04-13,P0023,W002,189,4.019666770873903,SPIKE
2025-04-13,P0006,W005,37,3.8379888913542786,SPIKE
2025-04-13,P0013,W003,100,3.737076250216636,SPIKE
2025-04-13,P0047,W006,34,4.093048023378742,SPIKE
2025-04-13,P0023,W005,114,3.817951572670589,SPIKE
2025-04-13,P0030,W001,25,3.108422849187586,SPIKE
2025-04-12,P0047,W004,63,3.778044461580901,SPIKE
2025-04-12,P0047,W002,57,5.824791477294327,SPIKE
2025-04-12,P0047,W006,28,3.034323971435313,SPIKE
2025-04-12,P0030,W002,58,3.1361086481541505,SPIKE
2025-04-12,P0023,W003,74,5.159831388602844,SPIKE
2025-04-12,P0046,W005,66,3.6068882719233715,SPIKE
2025-04-12,P0003,W002,34,3.444040210035232,SPIKE
2025-04-12,P0038,W002,50,3.0267941847589723,SPIKE
2025-04-12,P0044,W003,21,3.448711561854425,SPIKE
2025-04-12,P0047,W005,75,3.5806712878538813,SPIKE
2025-04-12,P0023,W002,189,6.377012816484706,SPIKE
2025-04-12,P0023,W006,141,5.003280097535522,SPIKE
2025-04-12,P0023,W004,123,3.818942417221493,SPIKE
2025-04-12,P0045,W004,100,3.835386304786637,SPIKE
2025-04-12,P0006,W003,31,3.0327693234034117,SPIKE
2025-04-12,P0047,W003,39,4.49780417433411,SPIKE
2025-04-12,P0026,W001,8,3.1953742608130447,SPIKE
2025-04-12,P0021,W001,76,3.09594955389405,SPIKE
2025-04-12,P0025,W001,46,4.219543104433116,SPIKE
2025-04-12,P0023,W005,118,6.590902434139708,SPIKE
2025-04-12,P0003,W004,37,3.2448396104933175,SPIKE
2025-04-12,P0048,W001,76,3.0481474935620394,SPIKE
2025-04-12,P0022,W005,21,3.2524428871635416,SPIKE
2025-04-12,P0052,W004,100,3.123912808606856,SPIKE
2025-04-12,P0047,W001,53,3.6289907017288794,SPIKE
2025-04-11,P0052,W003,76,3.1223904438267853,SPIKE
2025-04-06,P0013,W004,126,3.0618426554677893,SPIKE
2025-04-06,P0036,W004,68,3.0545081275399504,SPIKE
2025-04-06,P0021,W003,52,3.0388285047024457,SPIKE
2025-04-06,P0002,W002,42,3.275691083010736,SPIKE
2025-04-06,P0054,W003,54,3.841197207276785,SPIKE
2025-04-06,P0021,W002,87,3.164031608909855,SPIKE
2025-04-06,P0047,W005,67,3.0862022859434752,SPIKE
2025-04-06,P0038,W005,62,3.5683171935208966,SPIKE
2025-04-06,P0037,W001,88,4.6647676563359415,SPIKE
2025-04-06,P0021,W005,78,4.161509579451166,SPIKE
2025-04-06,P0052,W006,99,3.489880071572279,SPIKE
2025-04-05,P0050,W005,71,3.3376783776914483,SPIKE
2025-04-05,P0007,W006,21,3.1647462653700433,SPIKE
2025-04-05,P0020,W002,81,3.0844555077447637,SPIKE
2025-04-05,P0036,W002,39,3.5008895085567633,SPIKE
2025-04-05,P0059,W004,45,3.6626238165394023,SPIKE
2025-04-05,P0025,W005,114,3.597807360158927,SPIKE
2025-04-05,P0018,W002,17,3.073740878296854,SPIKE
2025-04-05,P0021,W006,77,3.905370614699834,SPIKE
2025-04-05,P0058,W002,133,3.5430186048136902,SPIKE
2025-04-05,P0057,W006,95,5.05556460015112,SPIKE
2025-04-05,P0054,W001,84,3.0887392911441447,SPIKE
2025-04-05,P0021,W004,51,3.8780703610613885,SPIKE
2025-04-05,P0023,W003,54,3.4902622162211587,SPIKE
2025-04-05,P0021,W005,67,3.487056647044011,SPIKE
2025-04-05,P0038,W003,63,3.15976007627226,SPIKE
2025-04-05,P0060,W004,105,3.9634358173718933,SPIKE
2025-04-04,P0017,W006,11,-3.354708499897881,DROP
2025-03-30,P0035,W003,18,3.1661849143122023,SPIKE
2025-03-30,P0017,W006,35,4.546671554249772,SPIKE
2025-03-30,P0036,W002,36,3.311292125634951,SPIKE
2025-03-30,P0054,W003,46,3.0026575338422172,SPIKE
2025-03-30,P0052,W005,42,3.111794250767097,SPIKE
2025-03-30,P0047,W002,45,4.191990076269322,SPIKE
2025-03-30,P0045,W005,120,3.2365377278389897,SPIKE
2025-03-30,P0036,W006,76,4.353670899473562,SPIKE
2025-03-30,P0015,W002,41,4.017384072919794,SPIKE
2025-03-30,P0008,W003,56,3.468215573091014,SPIKE
2025-03-29,P0048,W002,132,3.3350046622997813,SPIKE
2025-03-29,P0002,W006,51,3.372558429012347,SPIKE
2025-03-29,P0035,W004,21,3.3479466401076894,SPIKE
2025-03-29,P0026,W005,13,3.012987965424256,SPIKE
2025-03-29,P0018,W005,33,3.3156434165714512,SPIKE
2025-03-29,P0038,W006,79,3.7050074214330033,SPIKE
2025-03-29,P0040,W003,60,4.157821298967068,SPIKE
2025-03-29,P0056,W006,44,4.2329680746196265,SPIKE
2025-03-29,P0013,W005,61,3.4111363954621527,SPIKE
2025-03-29,P0039,W003,70,3.2176015343497766,SPIKE
2025-03-29,P0057,W006,77,3.1421921094537653,SPIKE
2025-03-29,P0056,W001,65,3.539337028048427,SPIKE
2025-03-29,P0032,W006,39,4.50128268865079,SPIKE
2025-03-29,P0042,W001,40,3.5595139115328576,SPIKE
2025-03-29,P0032,W004,57,3.500729504866814,SPIKE
2025-03-29,P0058,W003,71,3.3939500512006324,SPIKE
2025-03-29,P0057,W001,139,3.314529700067055,SPIKE
2025-03-24,P0037,W006,30,3.3479074274750973,SPIKE
2025-03-23,P0011,W005,24,3.2631600645683054,SPIKE
2025-03-23,P0055,W006,92,3.0602887401004364,SPIKE
2025-03-23,P0047,W001,47,3.290342877223576,SPIKE
2025-03-23,P0009,W003,40,3.348202920094637,SPIKE
2025-03-23,P0002,W005,53,3.065434658634365,SPIKE
2025-03-23,P0024,W003,97,3.9447398097265505,SPIKE
2025-03-23,P0039,W001,92,3.414283059194404,SPIKE
2025-03-23,P0055,W002,71,3.157780484296323,SPIKE
2025-03-22,P0044,W005,24,3.8762994222783647,SPIKE
2025-03-22,P0022,W006,19,3.2524428871635354,SPIKE
2025-03-22,P0030,W006,43,3.0590376093803844,SPIKE
2025-03-22,P0005,W001,10,3.022856933762304,SPIKE
2025-03-22,P0048,W001,77,3.083467300946724,SPIKE
2025-03-22,P0023,W001,93,3.363538933804568,SPIKE
2025-03-22,P0046,W003,59,3.343492229345692,SPIKE
2025-03-22,P0058,W004,101,3.89117169905224,SPIKE
2025-03-22,P0039,W001,89,3.9222829689437706,SPIKE
2025-03-22,P0058,W005,80,3.018824549838606,SPIKE
2025-03-22,P0059,W002,43,3.8124224527567065,SPIKE
2025-03-22,P0028,W003,26,3.4193287811286197,SPIKE
2025-03-22,P0060,W001,62,3.9581176629172687,SPIKE
2025-03-22,P0032,W006,32,3.6283760883667333,SPIKE
2025-03-22,P0055,W002,68,3.3639928832543893,SPIKE
2025-03-22,P0008,W004,48,3.2909450049781217,SPIKE
2025-03-22,P0008,W006,94,3.2600584361889475,SPIKE
2025-03-17,P0007,W004,22,-3.200346577784992,DROP
2025-03-16,P0039,W002,67,3.4228110769427484,SPIKE
2025-03-16,P0011,W006,45,3.044868962827469,SPIKE
2025-03-16,P0029,W003,91,3.0616131528868107,SPIKE
2025-03-16,P0039,W006,80,3.6942789671399074,SPIKE
2025-03-16,P0050,W004,115,3.247461247491956,SPIKE
2025-03-16,P0051,W002,41,3.0597623044950764,SPIKE
2025-03-16,P0036,W002,33,3.9147667684432053,SPIKE
2025-03-16,P0001,W004,64,3.184545736993071,SPIKE
2025-03-16,P0025,W002,55,4.470936619546424,SPIKE
2025-03-16,P0012,W002,39,3.04787958317647,SPIKE
2025-03-15,P0005,W006,17,3.1807043905679726,SPIKE
2025-03-15,P0032,W005,62,3.0695841425361934,SPIKE
2025-03-15,P0017,W002,58,3.0206962472819474,SPIKE
2025-03-15,P0001,W001,30,5.134071040218442,SPIKE
2025-03-15,P0001,W006,35,4.309184390247394,SPIKE
2025-03-15,P0007,W006,20,3.1570682220218407,SPIKE
2025-03-15,P0051,W001,68,3.9450610708121587,SPIKE
2025-03-15,P0059,W006,29,3.401301508480151,SPIKE
2025-03-15,P0001,W005,28,3.9699782255481146,SPIKE
2025-03-15,P0040,W003,52,3.529471722063982,SPIKE
2025-03-15,P0024,W001,55,3.0733160237077386,SPIKE
2025-03-15,P0048,W005,107,3.2326588465143264,SPIKE
2025-03-15,P0017,W003,61,4.584528631262378,SPIKE
2025-03-15,P0042,W006,85,3.0928533103019737,SPIKE
2025-03-15,P0034,W004,14,3.6197569343847587,SPIKE
2025-03-15,P0049,W001,120,4.542125812272309,SPIKE
2025-03-15,P0046,W004,35,3.424161267051427,SPIKE
2025-03-15,P0018,W005,31,3.1062657825470166,SPIKE
2025-03-15,P0054,W001,79,3.977501671325719,SPIKE
2025-03-15,P0020,W003,110,3.161515851697544,SPIKE
2025-03-15,P0029,W001,71,3.757451763709951,SPIKE
2025-03-11,P0001,W002,59,3.4809617059904143,SPIKE
2025-03-11,P0001,W003,28,3.103815541833851,SPIKE
2025-03-09,P0029,W002,88,3.7421039119126576,SPIKE
2025-03-09,P0010,W003,134,3.291296286773341,SPIKE
2025-03-09,P0049,W004,72,3.692892588982066,SPIKE
2025-03-09,P0014,W004,59,3.0621366473269243,SPIKE
2025-03-09,P0025,W004,99,3.0404565061311786,SPIKE
2025-03-09,P0034,W003,8,3.0350781326339633,SPIKE
2025-03-09,P0027,W005,47,3.7445916732046522,SPIKE
2025-03-09,P0049,W006,51,3.4434014641696935,SPIKE
2025-03-09,P0035,W005,13,4.3823455473595985,SPIKE
2025-03-09,P0027,W006,51,3.916506279545743,SPIKE
2025-03-09,P0016,W004,32,3.474477552012445,SPIKE
2025-03-09,P0001,W006,26,3.0772374866144383,SPIKE
2025-03-09,P0005,W002,18,4.674446303869449,SPIKE
2025-03-09,P0031,W006,83,4.984342124452936,SPIKE
2025-03-08,P0029,W001,63,3.2564597506869895,SPIKE
2025-03-08,P0045,W003,55,3.081789268810134,SPIKE
2025-03-08,P0010,W001,140,3.761787632068063,SPIKE
2025-03-08,P0022,W006,18,3.3551845077228863,SPIKE
2025-03-08,P0051,W003,97,3.4207746636144223,SPIKE
2025-03-08,P0040,W004,74,3.317882403800158,SPIKE
2025-03-08,P0034,W006,18,4.502065310250599,SPIKE
2025-03-08,P0056,W001,61,3.6449527002287265,SPIKE
2025-03-08,P0015,W003,39,4.218835023046729,SPIKE
2025-03-08,P0053,W002,28,3.514723337880798,SPIKE
2025-03-08,P0060,W003,66,3.0568949294388887,SPIKE
2025-03-08,P0052,W002,88,3.277449401036844,SPIKE
2025-03-08,P0045,W001,119,3.351726776370138,SPIKE
2025-03-02,P0052,W001,73,3.192000150827588,SPIKE
2025-03-02,P0019,W006,138,3.6542433129410883,SPIKE
2025-03-02,P0031,W006,66,3.3140315236428113,SPIKE
2025-03-02,P0027,W003,41,3.760273160416728,SPIKE
2025-03-02,P0031,W001,116,3.367099888411254,SPIKE
2025-03-02,P0056,W004,38,3.231709851268231,SPIKE
2025-03-02,P0015,W004,48,3.8618647987560686,SPIKE
2025-03-02,P0016,W006,31,3.066938149630143,SPIKE
2025-03-02,P0033,W004,107,4.440394174665973,SPIKE
2025-03-02,P0024,W005,81,3.396510959656794,SPIKE
2025-03-02,P0019,W001,87,3.0977882313029466,SPIKE
2025-03-01,P0020,W001,70,3.365738432724911,SPIKE
2025-03-01,P0042,W004,78,4.187435525686569,SPIKE
2025-03-01,P0020,W006,119,3.6401227093038133,SPIKE
2025-03-01,P0008,W002,80,3.24001139259275,SPIKE
2025-03-01,P0016,W002,21,4.910187669558607,SPIKE
2025-03-01,P0040,W005,96,3.1732458559443355,SPIKE
2025-03-01,P0013,W006,48,4.190709831766306,SPIKE
2025-03-01,P0048,W001,72,3.087233375250261,SPIKE
2025-03-01,P0008,W001,38,3.0410857153116955,SPIKE
2025-03-01,P0047,W002,40,3.6445906568946143,SPIKE
2025-03-01,P0060,W003,62,3.1505295089021064,SPIKE
2025-03-01,P0024,W004,127,3.77851353792504,SPIKE
2025-03-01,P0042,W002,59,3.1013114123001944,SPIKE
2025-03-01,P0047,W003,28,3.1001223695957165,SPIKE
2025-03-01,P0012,W005,35,3.081901742508876,SPIKE
2025-03-01,P0006,W004,15,3.3780737282985798,SPIKE
2025-03-01,P0002,W004,54,3.077947566109932,SPIKE
2025-03-01,P0025,W004,94,3.1777945881195437,SPIKE
2025-03-01,P0052,W006,110,3.8818092222676603,SPIKE
2025-02-23,P0018,W003,20,3.631405515388198,SPIKE
2025-02-23,P0058,W006,106,3.6439519214629583,SPIKE
2025-02-23,P0020,W003,96,3.154265550515385,SPIKE
2025-02-23,P0055,W001,109,3.00518589655616,SPIKE
2025-02-23,P0036,W006,60,3.1868942913615057,SPIKE
