product_id,warehouse_id,sales_velocity_7d,sales_velocity_30d,demand_volatility_30d,avg_lead_time_days,reliability_score,unit_cost,avg_daily_demand,demand_std,current_stock,safety_stock,reorder_point,eoq,stock_status,stockout_probability,recommended_order_qty,supplier_delay_risk,stockout_risk,overstock_risk,slow_moving,dead_inventory
P0012,W006,17.571428571428573,16.133333333333333,0.2277321194551025,11,0.72,485.11,16.133333333333333,3.6740781938756535,1166,26.0,203.0,78.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0013,W001,30.428571428571427,25.73333333333333,0.2384458451036071,19,0.63,417.06,25.73333333333333,6.136006413999489,279,60.0,549.0,106.0,REORDER_NEEDED,1.0,106.0,False,False,False,False,False
P0013,W002,52.285714285714285,48.03333333333333,0.2189983677195896,19,0.63,417.06,48.03333333333333,10.519221596130954,659,103.0,1016.0,145.0,REORDER_NEEDED,1.0,145.0,False,False,False,False,False
P0013,W003,50.71428571428572,44.03333333333333,0.2396355349993284,19,0.63,417.06,44.03333333333333,10.551951391137091,174,104.0,941.0,139.0,REORDER_NEEDED,1.0,139.0,False,False,False,False,False
P0013,W004,78.71428571428571,60.66666666666666,0.2723122522916059,19,0.63,417.06,60.66666666666666,16.520276639024086,334,162.0,1315.0,163.0,REORDER_NEEDED,1.0,163.0,False,False,False,False,False
P0012,W002,21.571428571428573,18.933333333333334,0.2084870444676093,11,0.72,485.11,18.933333333333334,3.947354708586736,1255,28.0,236.0,84.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0013,W005,30.857142857142858,29.7,0.2539954878409465,19,0.63,417.06,29.7,7.543665988876111,348,74.0,638.0,114.0,REORDER_NEEDED,1.0,114.0,False,False,False,False,False
P0014,W001,24.857142857142858,21.2,0.2189453119642292,29,0.73,110.11,21.2,4.641640613641659,210,52.0,667.0,187.0,REORDER_NEEDED,1.0,187.0,True,False,False,False,False
P0014,W002,16.571428571428573,15.733333333333333,0.23894698609952,29,0.73,110.11,15.733333333333333,3.7594325812991145,406,42.0,498.0,161.0,REORDER_NEEDED,0.9935,161.0,True,False,False,False,False
P0014,W003,30.714285714285715,26.23333333333333,0.2797048359355382,29,0.73,110.11,26.23333333333333,7.337590196042284,411,83.0,844.0,209.0,REORDER_NEEDED,1.0,209.0,True,False,False,False,False
P0014,W004,38.142857142857146,30.966666666666665,0.2978435382553736,29,0.73,110.11,30.966666666666665,9.223221567974734,750,104.0,1002.0,227.0,REORDER_NEEDED,0.9986,227.0,True,False,False,False,False
P0014,W005,39.142857142857146,33.733333333333334,0.2321086560619335,29,0.73,110.11,33.733333333333334,7.829798664489224,690,88.0,1066.0,236.0,REORDER_NEEDED,1.0,236.0,True,False,False,False,False
P0014,W006,17.285714285714285,15.1,0.2008332246956443,29,0.73,110.11,15.1,3.0325816929042286,286,34.0,472.0,158.0,REORDER_NEEDED,1.0,158.0,True,False,False,False,False
P0015,W001,9.142857142857142,8.3,0.2126017249349643,19,0.98,95.0,8.3,1.764594316960204,427,13.0,171.0,126.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0015,W002,19.571428571428573,16.9,0.2438965053314395,19,0.98,95.0,16.9,4.121850940101327,2331,30.0,351.0,180.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0013,W006,26.571428571428573,22.866666666666667,0.2369637780663112,19,0.63,417.06,22.866666666666667,5.418571725116316,108,53.0,487.0,100.0,REORDER_NEEDED,1.0,100.0,False,False,False,False,False
P0012,W001,24.714285714285715,19.566666666666663,0.2618671876362676,11,0.72,485.11,19.566666666666663,5.123867971416302,328,36.0,251.0,86.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0011,W006,25.571428571428573,22.3,0.2159124540626608,11,0.72,15.19,22.3,4.814847725597336,979,34.0,279.0,518.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0011,W005,12.285714285714286,10.8,0.2829447079760066,11,0.72,15.19,10.8,3.055802846140872,607,21.0,140.0,360.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0008,W004,24.0,21.8,0.2562245879590652,26,0.87,433.76,21.8,5.585696017507622,262,53.0,620.0,96.0,REORDER_NEEDED,1.0,96.0,False,False,False,False,False
P0008,W005,27.0,23.8,0.2168990254548293,26,0.87,433.76,23.8,5.162196805824938,1849,49.0,668.0,100.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0008,W006,54.42857142857143,45.63333333333333,0.2537021897875524,26,0.87,433.76,45.63333333333333,11.577276593971972,910,110.0,1296.0,139.0,REORDER_NEEDED,1.0,139.0,False,False,False,False,False
P0009,W001,10.857142857142858,10.133333333333333,0.2441220836939223,26,0.61,302.55,10.133333333333333,2.4737704480984126,50,29.0,292.0,78.0,REORDER_NEEDED,1.0,78.0,True,False,False,False,False
P0009,W002,17.428571428571427,14.733333333333333,0.1902568868166358,26,0.61,302.55,14.733333333333333,2.8031181324317678,1213,33.0,416.0,94.0,HEALTHY,0.0,0.0,True,False,False,False,False
P0009,W003,25.571428571428573,20.133333333333333,0.2775374225144006,26,0.61,302.55,20.133333333333333,5.587753439956599,163,65.0,588.0,110.0,REORDER_NEEDED,1.0,110.0,True,False,False,False,False
P0009,W004,26.857142857142858,22.766666666666666,0.2451509512892458,26,0.61,302.55,22.766666666666666,5.581269991018496,194,65.0,657.0,117.0,REORDER_NEEDED,1.0,117.0,True,False,False,False,False
P0009,W005,32.0,26.566666666666663,0.2307017960020045,26,0.61,302.55,26.566666666666663,6.128977713786585,744,71.0,762.0,127.0,REORDER_NEEDED,0.0441,127.0,True,False,False,False,False
P0009,W006,15.571428571428571,12.833333333333334,0.2645106054250807,26,0.61,302.55,12.833333333333334,3.3945527696218694,873,40.0,374.0,88.0,HEALTHY,0.0,0.0,True,False,False,False,False
P0010,W001,73.42857142857143,62.63333333333333,0.278580308027866,28,0.98,355.5,62.63333333333333,17.448413292812006,416,155.0,1909.0,179.0,REORDER_NEEDED,1.0,179.0,False,False,False,False,False
P0010,W002,34.285714285714285,30.133333333333333,0.2228276797266242,28,0.98,355.5,30.133333333333333,6.714540749095609,265,60.0,904.0,124.0,REORDER_NEEDED,1.0,124.0,False,False,False,False,False
P0010,W003,79.14285714285714,66.26666666666667,0.3140997097796732,28,0.98,355.5,66.26666666666667,20.814340768066344,659,185.0,2040.0,184.0,REORDER_NEEDED,1.0,184.0,False,False,False,False,False
P0010,W004,53.57142857142857,44.1,0.2919348351347139,28,0.98,355.5,44.1,12.874326229440884,337,114.0,1349.0,150.0,REORDER_NEEDED,1.0,150.0,False,False,False,False,False
P0010,W005,67.57142857142857,56.93333333333333,0.2417538766615089,28,0.98,355.5,56.93333333333333,13.76385404459524,1448,122.0,1716.0,171.0,REORDER_NEEDED,0.9776,171.0,False,False,False,False,False
P0010,W006,74.42857142857143,60.96666666666667,0.2570265735945633,28,0.98,355.5,60.96666666666667,15.670053436815213,199,139.0,1846.0,177.0,REORDER_NEEDED,1.0,177.0,False,False,False,False,False
P0011,W001,13.285714285714286,12.066666666666666,0.2708950787260367,11,0.72,15.19,12.066666666666666,3.268800616627509,360,23.0,156.0,381.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0011,W002,11.571428571428571,11.266666666666667,0.1976904300391127,11,0.72,15.19,11.266666666666667,2.22731217844067,223,16.0,140.0,368.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0011,W003,28.857142857142858,25.433333333333334,0.2741004292413287,11,0.72,15.19,25.433333333333334,6.97128758370446,138,49.0,329.0,553.0,REORDER_NEEDED,1.0,553.0,False,False,False,False,False
P0011,W004,13.571428571428571,11.1,0.297715916783672,11,0.72,15.19,11.1,3.3046466762987587,148,23.0,145.0,365.0,HEALTHY,0.0091,0.0,False,False,False,False,False
P0008,W002,46.85714285714285,40.36666666666667,0.2362274884668979,26,0.87,433.76,40.36666666666667,9.535716284447112,418,90.0,1140.0,130.0,REORDER_NEEDED,1.0,130.0,False,False,False,False,False
P0060,W005,38.142857142857146,33.666666666666664,0.2437333391107167,26,0.61,166.04,33.666666666666664,8.205689083394129,656,96.0,971.0,192.0,REORDER_NEEDED,1.0,192.0,True,False,False,False,False
P0030,W004,12.285714285714286,10.466666666666669,0.2944605606153301,3,0.69,27.99,10.466666666666669,3.0820205344404554,162,12.0,43.0,261.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0031,W001,65.42857142857143,55.43333333333333,0.2605463305119996,19,0.63,305.73,55.43333333333333,14.44295158804851,357,142.0,1195.0,182.0,REORDER_NEEDED,1.0,182.0,False,False,False,False,False
P0050,W001,80.42857142857143,71.46666666666667,0.2477231965620101,8,0.8,96.5,71.46666666666667,17.703951114298324,235,99.0,671.0,368.0,REORDER_NEEDED,1.0,368.0,False,False,False,False,False
P0050,W002,44.285714285714285,40.46666666666667,0.2110603540425761,8,0.8,96.5,40.46666666666667,8.540908993589579,395,48.0,372.0,277.0,HEALTHY,0.0016,0.0,False,False,False,False,False
P0050,W003,48.142857142857146,40.73333333333333,0.2500232178231577,8,0.8,96.5,40.73333333333333,10.184279072663289,369,57.0,383.0,278.0,REORDER_NEEDED,0.0671,278.0,False,False,False,False,False
P0050,W004,59.57142857142857,54.73333333333333,0.2480144072038189,8,0.8,96.5,54.73333333333333,13.574655220955686,912,76.0,514.0,322.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0050,W005,39.71428571428572,34.03333333333333,0.2610455220788978,8,0.8,96.5,34.03333333333333,8.884249268085155,467,50.0,322.0,254.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0050,W006,58.57142857142857,54.2,0.2183807918451395,8,0.8,96.5,54.2,11.83623891800656,136,66.0,500.0,320.0,REORDER_NEEDED,1.0,320.0,False,False,False,False,False
P0051,W001,35.285714285714285,30.3,0.2716203352248565,8,0.8,484.94,30.3,8.230096157313152,335,46.0,288.0,107.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0051,W002,20.571428571428573,18.33333333333333,0.2155007688204687,8,0.8,484.94,18.33333333333333,3.9508474283752575,591,22.0,169.0,83.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0049,W006,23.714285714285715,20.9,0.255772226692907,9,0.79,275.62,20.9,5.345639537881756,908,32.0,220.0,118.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0051,W003,55.71428571428572,46.93333333333333,0.2458771885940302,8,0.8,484.94,46.93333333333333,11.539836051346484,637,64.0,439.0,133.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0051,W005,28.857142857142858,25.933333333333334,0.2324531805836893,8,0.8,484.94,25.933333333333334,6.028285816470342,229,34.0,241.0,99.0,REORDER_NEEDED,0.1033,99.0,False,False,False,False,False
P0051,W006,32.714285714285715,29.1,0.2546683661755433,8,0.8,484.94,29.1,7.41084945570831,45,41.0,274.0,105.0,REORDER_NEEDED,1.0,105.0,False,False,False,False,False
P0052,W001,42.71428571428572,36.96666666666667,0.2150641357754433,11,0.72,388.69,36.96666666666667,7.950204219165554,461,56.0,463.0,132.0,REORDER_NEEDED,0.0196,132.0,False,False,False,False,False
P0052,W002,44.0,39.833333333333336,0.2161675064640445,11,0.72,388.69,39.833333333333336,8.610672340817773,560,60.0,498.0,137.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0052,W003,42.285714285714285,34.9,0.2466399740397762,11,0.72,388.69,34.9,8.60773509398819,457,60.0,444.0,128.0,HEALTHY,0.0052,0.0,False,False,False,False,False
P0052,W004,49.85714285714285,46.4,0.2468070736431822,11,0.72,388.69,46.4,11.451848217043652,531,80.0,590.0,148.0,REORDER_NEEDED,0.2938,148.0,False,False,False,False,False
P0052,W005,25.857142857142858,20.466666666666665,0.2798663434444569,11,0.72,388.69,20.466666666666665,5.72793116249655,1423,40.0,265.0,98.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0052,W006,54.285714285714285,47.1,0.2947375659478911,11,0.72,388.69,47.1,13.88213935614567,112,97.0,615.0,149.0,REORDER_NEEDED,1.0,149.0,False,False,False,False,False
P0051,W004,51.42857142857143,43.56666666666667,0.2264000058298662,8,0.8,484.94,43.56666666666667,9.863493587321171,469,55.0,404.0,128.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0049,W005,30.857142857142858,25.766666666666666,0.2374274901718848,9,0.79,275.62,25.766666666666666,6.117714996762231,524,37.0,269.0,131.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0049,W004,27.857142857142858,24.6,0.2831677611980948,9,0.79,275.62,24.6,6.965926925473132,560,42.0,263.0,128.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0049,W003,37.85714285714285,30.83333333333333,0.2706911913324093,9,0.79,275.62,30.83333333333333,8.346311732749285,301,50.0,327.0,143.0,REORDER_NEEDED,0.174,143.0,False,False,False,False,False
P0046,W002,39.0,34.666666666666664,0.2515129692871687,29,0.73,332.95,34.666666666666664,8.719116268621848,568,98.0,1103.0,138.0,REORDER_NEEDED,1.0,138.0,True,False,False,False,False
P0046,W003,31.857142857142858,28.466666666666665,0.2464605270695823,29,0.73,332.95,28.466666666666665,7.015909670580776,371,79.0,905.0,125.0,REORDER_NEEDED,1.0,125.0,True,False,False,False,False
P0046,W004,19.857142857142858,17.3,0.2681955486334186,29,0.73,332.95,17.3,4.639782991358142,389,52.0,554.0,97.0,REORDER_NEEDED,1.0,97.0,True,False,False,False,False
P0046,W005,37.42857142857143,29.766666666666666,0.3414253734751459,29,0.73,332.95,29.766666666666666,10.163095283776842,380,114.0,977.0,128.0,REORDER_NEEDED,1.0,128.0,True,False,False,False,False
P0046,W006,29.428571428571427,23.133333333333333,0.3002922089604417,29,0.73,332.95,23.133333333333333,6.946759767284884,287,78.0,749.0,113.0,REORDER_NEEDED,1.0,113.0,True,False,False,False,False
P0047,W001,23.428571428571427,23.633333333333333,0.2262270614850536,28,0.98,159.3,23.633333333333333,5.346499553096766,233,47.0,709.0,165.0,REORDER_NEEDED,1.0,165.0,False,False,False,False,False
P0047,W002,22.571428571428573,22.566666666666663,0.2417860418250723,28,0.98,159.3,22.566666666666663,5.456305010519131,813,48.0,680.0,161.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0047,W003,16.571428571428573,16.033333333333335,0.2663736931879251,28,0.98,159.3,16.033333333333335,4.270858214113066,248,38.0,487.0,136.0,REORDER_NEEDED,1.0,136.0,False,False,False,False,False
P0047,W004,30.428571428571427,30.433333333333334,0.2680148536616515,28,0.98,159.3,30.433333333333334,8.156585379769595,140,72.0,924.0,187.0,REORDER_NEEDED,1.0,187.0,False,False,False,False,False
P0047,W005,36.285714285714285,37.46666666666667,0.2663265321923982,28,0.98,159.3,37.46666666666667,9.978367406141851,227,89.0,1138.0,207.0,REORDER_NEEDED,1.0,207.0,False,False,False,False,False
P0047,W006,14.714285714285714,15.333333333333334,0.2616181164410064,28,0.98,159.3,15.333333333333334,4.011477785428765,675,36.0,465.0,133.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0048,W001,41.42857142857143,34.166666666666664,0.2263308776272259,3,0.69,262.43,34.166666666666664,7.732971652263551,259,29.0,132.0,154.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0048,W002,83.0,68.9,0.2955663701581946,3,0.69,262.43,68.9,20.36452290389961,326,76.0,283.0,219.0,HEALTHY,0.0004,0.0,False,False,False,False,False
P0048,W003,40.85714285714285,33.36666666666667,0.2659120165484853,3,0.69,262.43,33.36666666666667,8.87259761883446,1082,33.0,133.0,152.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0048,W004,41.85714285714285,36.266666666666666,0.2535372556532419,3,0.69,262.43,36.266666666666666,9.194951138357574,116,34.0,143.0,159.0,REORDER_NEEDED,0.3256,159.0,False,False,False,False,False
P0048,W005,64.28571428571429,53.23333333333333,0.2119390253128013,3,0.69,262.43,53.23333333333333,11.28222078081812,50,42.0,202.0,192.0,REORDER_NEEDED,1.0,192.0,False,False,False,False,False
P0048,W006,45.0,38.766666666666666,0.2670169263317323,3,0.69,262.43,38.766666666666666,10.351356177460156,447,39.0,155.0,164.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0049,W001,41.0,36.06666666666667,0.2102691986416384,9,0.79,275.62,36.06666666666667,7.583709097675093,464,45.0,370.0,155.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0049,W002,24.571428571428573,22.4,0.2108978911192275,9,0.79,275.62,22.4,4.724112761070695,1302,28.0,230.0,122.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0053,W001,22.142857142857142,18.53333333333333,0.2847146181270909,11,0.79,470.05,18.53333333333333,5.276710922622085,108,35.0,239.0,85.0,REORDER_NEEDED,1.0,85.0,False,False,False,False,False
P0046,W001,21.142857142857142,18.766666666666666,0.2055119841137404,29,0.73,332.95,18.766666666666666,3.856774901867861,308,43.0,587.0,101.0,REORDER_NEEDED,1.0,101.0,True,False,False,False,False
P0053,W002,16.0,13.633333333333333,0.2242109827087751,11,0.79,470.05,13.633333333333333,3.056743064262967,69,20.0,170.0,73.0,REORDER_NEEDED,1.0,73.0,False,False,False,False,False
P0053,W004,12.857142857142858,12.4,0.2277053479860657,11,0.79,470.05,12.4,2.823546315027215,87,19.0,155.0,69.0,REORDER_NEEDED,1.0,69.0,False,False,False,False,False
P0057,W004,65.57142857142857,58.73333333333333,0.2525353345897961,27,0.92,48.8,58.73333333333333,14.832241984907355,865,137.0,1723.0,469.0,REORDER_NEEDED,1.0,469.0,False,False,False,False,False
P0057,W005,27.0,24.066666666666663,0.1870787571023048,27,0.92,48.8,24.066666666666663,4.502362087595468,878,42.0,692.0,300.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0057,W006,42.142857142857146,41.66666666666666,0.199740521332224,27,0.92,48.8,41.66666666666666,8.322521722175999,88,77.0,1202.0,395.0,REORDER_NEEDED,1.0,395.0,False,False,False,False,False
P0058,W001,65.0,58.3,0.1996849330285935,11,0.72,102.01,58.3,11.641631595567,949,81.0,722.0,323.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0058,W002,60.42857142857143,56.333333333333336,0.2351921821003296,11,0.72,102.01,56.333333333333336,13.2491595916519,1373,93.0,713.0,317.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0058,W003,37.285714285714285,31.3,0.2376290081289869,11,0.72,102.01,31.3,7.43778795443729,34,52.0,396.0,237.0,CRITICAL_STOCKOUT_RISK,1.0,237.0,False,True,False,False,False
P0058,W004,60.71428571428572,47.6,0.2962624122010467,11,0.72,102.01,47.6,14.102090820769824,271,98.0,622.0,292.0,REORDER_NEEDED,1.0,292.0,False,False,False,False,False
P0058,W005,48.285714285714285,42.266666666666666,0.2117003814702383,11,0.72,102.01,42.266666666666666,8.94786945680874,365,62.0,527.0,275.0,REORDER_NEEDED,0.9996,275.0,False,False,False,False,False
P0057,W003,32.285714285714285,28.133333333333333,0.2967652881629595,27,0.92,48.8,28.133333333333333,8.34899677365126,470,77.0,837.0,324.0,REORDER_NEEDED,1.0,324.0,False,False,False,False,False
P0058,W006,55.71428571428572,49.833333333333336,0.22265133758969,11,0.72,102.01,49.833333333333336,11.095458323219551,153,77.0,625.0,299.0,REORDER_NEEDED,1.0,299.0,False,False,False,False,False
P0059,W002,26.142857142857142,22.166666666666668,0.2345874633512237,19,0.98,27.39,22.166666666666668,5.200022104285459,108,38.0,459.0,384.0,REORDER_NEEDED,1.0,384.0,False,False,False,False,False
P0059,W003,20.428571428571427,16.266666666666666,0.2950171871610575,19,0.98,27.39,16.266666666666666,4.798946244486535,183,35.0,344.0,329.0,REORDER_NEEDED,1.0,329.0,False,False,False,False,False
P0059,W004,23.0,19.966666666666665,0.2134946545785886,19,0.98,27.39,19.966666666666665,4.262776603085818,265,31.0,410.0,365.0,REORDER_NEEDED,1.0,365.0,False,False,False,False,False
P0059,W005,34.857142857142854,31.633333333333333,0.2081219679204009,19,0.98,27.39,31.633333333333333,6.583591585215348,511,48.0,649.0,459.0,REORDER_NEEDED,0.9991,459.0,False,False,False,False,False
P0059,W006,17.0,13.766666666666667,0.2654809281708516,19,0.98,27.39,13.766666666666667,3.654787444485391,260,27.0,289.0,303.0,REORDER_NEEDED,0.5392,303.0,False,False,False,False,False
P0060,W001,32.714285714285715,26.53333333333333,0.3091645973566616,26,0.61,166.04,26.53333333333333,8.203167316530086,423,96.0,786.0,171.0,REORDER_NEEDED,1.0,171.0,True,False,False,False,False
P0060,W002,36.57142857142857,30.966666666666665,0.306413013093291,26,0.61,166.04,30.966666666666665,9.48858963878891,206,111.0,916.0,184.0,REORDER_NEEDED,1.0,184.0,True,False,False,False,False
P0060,W003,36.142857142857146,31.23333333333333,0.2602007999600018,26,0.61,166.04,31.23333333333333,8.126938318750721,307,95.0,907.0,185.0,REORDER_NEEDED,1.0,185.0,True,False,False,False,False
P0059,W001,31.857142857142858,26.866666666666667,0.2933596165318496,19,0.98,27.39,26.866666666666667,7.88159503082236,197,58.0,568.0,423.0,REORDER_NEEDED,1.0,423.0,False,False,False,False,False
P0057,W002,34.857142857142854,32.03333333333333,0.2425704016587835,27,0.92,48.8,32.03333333333333,7.770338533136364,247,72.0,937.0,346.0,REORDER_NEEDED,1.0,346.0,False,False,False,False,False
P0057,W001,72.71428571428571,62.333333333333336,0.2430209993689866,27,0.92,48.8,62.333333333333336,15.148308960666832,702,140.0,1823.0,483.0,REORDER_NEEDED,1.0,483.0,False,False,False,False,False
P0056,W006,22.142857142857142,19.266666666666666,0.2756358303027741,3,0.69,461.33,19.266666666666666,5.310583663833447,475,20.0,78.0,87.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0053,W005,12.142857142857142,11.5,0.2064724157939787,11,0.79,470.05,11.5,2.3744327816307558,2119,16.0,142.0,67.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0053,W006,24.142857142857142,21.366666666666667,0.2508291678929753,11,0.79,470.05,21.366666666666667,5.359383220646573,482,35.0,270.0,91.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0054,W001,45.42857142857143,39.93333333333333,0.2133933458362696,8,0.8,447.94,39.93333333333333,8.521507610395032,222,48.0,367.0,128.0,REORDER_NEEDED,1.0,128.0,False,False,False,False,False
P0054,W002,90.57142857142856,74.23333333333333,0.2318639157258433,8,0.8,447.94,74.23333333333333,17.212031344048434,1014,96.0,690.0,174.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0054,W003,30.571428571428573,25.433333333333334,0.2984926117799517,8,0.8,447.94,25.433333333333334,7.591662092936771,698,42.0,245.0,102.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0054,W004,78.28571428571429,66.7,0.2566499572161602,8,0.8,447.94,66.7,17.118552146317885,469,96.0,630.0,165.0,REORDER_NEEDED,0.9089,165.0,False,False,False,False,False
P0054,W005,49.0,43.86666666666667,0.2538306137584223,8,0.8,447.94,43.86666666666667,11.134702923536125,117,62.0,413.0,134.0,REORDER_NEEDED,1.0,134.0,False,False,False,False,False
P0054,W006,75.42857142857143,66.36666666666666,0.2308488990540234,8,0.8,447.94,66.36666666666666,15.32067193388535,806,86.0,617.0,164.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0055,W001,59.0,57.73333333333333,0.2079981436564611,29,0.73,300.96,57.73333333333333,12.00842616043302,457,135.0,1809.0,187.0,REORDER_NEEDED,1.0,187.0,True,False,False,False,False
P0055,W002,41.142857142857146,33.56666666666667,0.2494598375107109,29,0.73,300.96,33.56666666666667,8.373535212442864,151,94.0,1067.0,143.0,REORDER_NEEDED,1.0,143.0,True,False,False,False,False
P0055,W003,38.142857142857146,34.666666666666664,0.2308106726714749,29,0.73,300.96,34.666666666666664,8.00143665261113,647,90.0,1095.0,145.0,REORDER_NEEDED,1.0,145.0,True,False,False,False,False
P0055,W004,56.0,51.16666666666666,0.1792766057453676,29,0.73,300.96,51.16666666666666,9.17298632730464,522,103.0,1587.0,176.0,REORDER_NEEDED,1.0,176.0,True,False,False,False,False
P0055,W005,67.71428571428571,59.266666666666666,0.2174341356637215,29,0.73,300.96,59.266666666666666,12.88659644033656,547,145.0,1864.0,190.0,REORDER_NEEDED,1.0,190.0,True,False,False,False,False
P0055,W006,50.71428571428572,42.7,0.2500600159713971,29,0.73,300.96,42.7,10.677562681978657,1144,120.0,1358.0,161.0,REORDER_NEEDED,0.9495,161.0,True,False,False,False,False
P0056,W001,30.285714285714285,27.866666666666667,0.185804773546955,3,0.69,461.33,27.866666666666667,5.177759689508479,616,19.0,103.0,105.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0056,W002,27.428571428571427,23.466666666666665,0.2826078058282816,3,0.69,461.33,23.466666666666665,6.631863176770341,736,25.0,95.0,96.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0056,W003,16.142857142857142,14.6,0.2369943560384234,3,0.69,461.33,14.6,3.460117598160981,69,13.0,57.0,76.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0056,W004,21.0,18.0,0.238396087979077,3,0.69,461.33,18.0,4.291129583623386,165,16.0,70.0,84.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0056,W005,42.285714285714285,35.833333333333336,0.2394021011435873,3,0.69,461.33,35.833333333333336,8.578575290978545,1777,32.0,140.0,119.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0053,W003,12.142857142857142,10.433333333333334,0.2302567664934185,11,0.79,470.05,10.433333333333334,2.402345597081333,213,16.0,131.0,64.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0030,W005,15.142857142857142,12.7,0.251688345470683,3,0.69,27.99,12.7,3.196441987477673,789,12.0,50.0,288.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0045,W006,60.142857142857146,50.63333333333333,0.2490890521897653,14,0.7,133.1,50.63333333333333,12.61220900920845,348,101.0,810.0,263.0,REORDER_NEEDED,1.0,263.0,False,False,False,False,False
P0045,W004,44.71428571428572,43.73333333333333,0.1966934000062647,14,0.7,133.1,43.73333333333333,8.602058026940641,596,69.0,681.0,245.0,REORDER_NEEDED,0.6934,245.0,False,False,False,False,False
P0035,W001,8.428571428571429,7.8,0.2638187035202338,19,0.98,482.99,7.8,2.057785887457824,82,15.0,163.0,54.0,REORDER_NEEDED,1.0,54.0,False,False,False,False,False
P0035,W002,7.142857142857143,6.233333333333333,0.2909235984711152,19,0.98,482.99,6.233333333333333,1.8134237638032848,552,13.0,131.0,49.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0035,W003,9.142857142857142,8.9,0.2072858089410256,19,0.98,482.99,8.9,1.844843699575128,516,13.0,182.0,58.0,HEALTHY,0.0,0.0,False,False,False,False,False
P0035,W004,10.714285714285714,9.4,0.2101824068185968,19,0.98,482.99,9.4,1.9757146240948096,161,14.0,193.0,60.0,REORDER_NEEDED,0.9795,60.0,False,False,False,False,False
P0035,W005,6.428571428571429,5.4,0.2818979241138482,19,0.98,482.99,5.4,1.5222487902147803,468,11.0,114.0,45.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0035,W006,14.285714285714286,12.1,0.1921100694337221,19,0.98,482.99,12.1,2.3245318401480373,265,17.0,247.0,68.0,HEALTHY,0.0003,0.0,False,False,False,False,False
P0036,W001,15.285714285714286,13.233333333333333,0.2268594362802182,26,0.61,405.16,13.233333333333333,3.0021065401082208,386,35.0,379.0,77.0,HEALTHY,0.0031,0.0,True,False,False,False,False
P0036,W002,19.142857142857142,17.3,0.2647364897993062,26,0.61,405.16,17.3,4.579941273527997,174,53.0,503.0,88.0,REORDER_NEEDED,1.0,88.0,True,False,False,False,False
P0034,W006,8.857142857142858,8.0,0.22504788762425,8,0.8,474.7,8.0,1.800383100994,468,10.0,74.0,55.0,OVERSTOCK,0.0,0.0,False,False,True,False,False
P0036,W003,23.0,20.7,0.2077469010114772,26,0.61,405.16,20.7,4.300360850937578,222,50.0,588.0,97.0,REORDER_NEEDED,1.0,97.0,True,False,False,False,False
